ID,PROMO_ID,MCC_GROUP,MERCHANT_CATEGORY,RELIGION,GENDER,SEGMENTATION,TOTAL_ASSETS,ACCOUNT_AGE,TRANSACTION_TIME,START_DATE,END_DATE,UPDATE_BY,UPDATED_TIME,CREATED_BY,CREATED_TIME
YVE44kj1QmBy1QRUM-Z7M,PROMO_07110,ALFAMART,Food & Beverage,Islam,F,All Segment,5,5,WEEKDAY - RESTING TIME,18/05/25,17/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
OYuSWA4VQHuVOkyL4IBcM,PROMO_07111,INDOMARET,Telco,Hindu,M,Mature High Networth,3,5,WEEKDAY - TRAVELING TIME,26/06/25,12/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
FK4zhNFemCsh4kLrE7RNN,PROMO_07112,DAYTRANS,Health & Beauty,Islam,M,Wealthy Achievers,1,5,WEEKEND - WEEKEND,09/12/24,22/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
4c5C1Rkm7IetHUPSvvkhQ,PROMO_07113,ALFAMART,Others/Miscellaneous,Christian,F,Young Gen & Early Jobber,3,4,WEEKEND - WEEKEND,29/11/24,05/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
t3nQ8K2bwIpqNsLISkyhR,PROMO_07114,INDOMARET,Lifestyle,Islam,M,Emerging Wealth,5,3,WEEKDAY - WORKING TIME,12/06/25,10/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
3ROizOGT3dPVllT4Eb_IR,PROMO_07115,DAYTRANS,E-Commerce,Others,F,All Segment,3,3,WEEKEND - WEEKEND,02/04/25,01/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
eKjQtfouolMY0DRRWiR-6,PROMO_07116,DAYTRANS,Travel & Transportation,Konghucu,F,Minimal,3,4,WEEKDAY - TRAVELING TIME,22/05/25,31/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
oN-oE8j0HPja-X6i0mNIc,PROMO_07117,SUPERINDO,Gadget & Electronics,Christian,M,Working Professionals,5,5,WEEKDAY - WORKING TIME,18/11/24,05/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
UvZxFpvFxdSJVjS1piHFk,PROMO_07118,IKEA,Lifestyle,Konghucu,M,Silver Ager,2,2,WEEKEND - WEEKEND,04/03/25,14/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
yFfBtm-DMiyLa48YHMJwY,PROMO_07119,IKEA,Health & Beauty,Islam,F,Emerging Wealth,5,1,WEEKDAY - WORKING TIME,15/05/25,22/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Zei5aHcnQLYPwAF8YglXS,PROMO_07120,DECATHLON,Travel & Transportation,Christian,F,Wealthy Achievers,4,4,WEEKEND - WEEKEND,14/11/24,19/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
YqLAYX0_B-J8-LzAa4TvN,PROMO_07121,GRAPARI,Travel & Transportation,Catholic,F,All Segment,2,5,WEEKDAY - WORKING TIME,06/02/25,16/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
l4XZX7hMR-967SzLWNxfM,PROMO_07122,IKEA,Lifestyle,Christian,M,Silver Ager,4,1,WEEKDAY - RESTING TIME,08/12/24,16/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
TUKdZOZCxCgG9pXXrr2bO,PROMO_07123,BARAYA,Food & Beverage,Islam,F,Working Professionals,5,3,WEEKDAY - WORKING TIME,11/06/25,02/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
HTiuJwZU0xbmxjn3EYQsx,PROMO_07124,IBOX,Telco,Hindu,M,Mature High Networth,1,1,WEEKDAY - RESTING TIME,07/12/24,20/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
_lcw03Sze1yYM5DYlbFyf,PROMO_07125,BARAYA,Gadget & Electronics,Catholic,M,All Segment,4,4,WEEKDAY - WORKING TIME,10/04/25,02/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
OhDWCqggczSsQ5xThoEJu,PROMO_07126,ERAFONE,Travel & Transportation,Catholic,F,Minimal,2,3,WEEKEND - WEEKEND,29/11/24,07/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
wDSOjGj3uHa1b4r9lfwjn,PROMO_07127,DECATHLON,Travel & Transportation,Christian,M,Working Professionals,5,5,WEEKDAY - WORKING TIME,08/03/25,18/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
938Ahi_c1wXVBXlWD7OJp,PROMO_07128,GERAI IM3,Gadget & Electronics,Konghucu,F,All Segment,4,1,WEEKEND - WEEKEND,19/03/25,28/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
_lbga6O7H3Q1guYzigNFf,PROMO_07129,INDOMARET,Others/Miscellaneous,Christian,M,Silver Ager,4,5,WEEKDAY - RESTING TIME,30/03/25,14/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
7KeDWM_sYTBsiljwPZxxO,PROMO_07130,GRAPARI,Food & Beverage,Others,M,Silver Ager,1,1,WEEKEND - WEEKEND,18/01/25,29/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
n6KD2iRgJeKUgYUEWN1fa,PROMO_07131,IKEA,E-Commerce,Buddha,F,Working Professionals,5,4,WEEKEND - WEEKEND,03/12/24,10/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Mi9J_wArCNtRllu7yBhUZ,PROMO_07132,SUPERINDO,Gadget & Electronics,Others,M,Silver Ager,1,1,WEEKEND - WEEKEND,20/06/25,29/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
gVGpqc-Y3YTLHwYAKXzlJ,PROMO_07133,INDOMARET,Telco,Catholic,F,All Segment,5,3,WEEKEND - WEEKEND,15/05/25,25/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
PepsPXXT16gyDyunPToCe,PROMO_07134,GRAPARI,Gadget & Electronics,Hindu,M,Wealthy Achievers,3,3,WEEKDAY - TRAVELING TIME,14/02/25,06/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
650ttQXBSbxEZ1TgNnwdo,PROMO_07135,INDOMARET,Food & Beverage,Buddha,M,Silver Ager,2,3,WEEKDAY - RESTING TIME,07/05/25,16/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
gq9QKGW_n2dC4U3WIHDG8,PROMO_07136,GRAPARI,Others/Miscellaneous,Konghucu,M,Minimal,5,1,WEEKDAY - RESTING TIME,01/11/24,21/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
QP8_hzk3f4oI83eqU9pOB,PROMO_07137,IBOX,Gadget & Electronics,Hindu,M,All Segment,5,5,WEEKDAY - RESTING TIME,21/12/24,01/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
wXLpjRWZYW2H_3265bZRA,PROMO_07138,DECATHLON,Others/Miscellaneous,Catholic,F,Mature High Networth,1,4,WEEKDAY - RESTING TIME,09/12/24,08/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
5G1wkL0FYj08fa5qwlTun,PROMO_07139,DECATHLON,Gadget & Electronics,Christian,F,All Segment,4,3,WEEKDAY - TRAVELING TIME,04/11/24,26/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
nqA512nhBHy5fDhhA-ONK,PROMO_07140,GRAPARI,E-Commerce,Others,F,Young Gen & Early Jobber,5,5,WEEKDAY - TRAVELING TIME,02/11/24,19/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ZgAvEZ6OIw1xe1Th0lOWX,PROMO_07141,GRAPARI,Health & Beauty,Islam,M,Working Professionals,3,2,WEEKDAY - TRAVELING TIME,13/05/25,10/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
_dIjYA51cF79Zp0hncoAM,PROMO_07142,ERAFONE,Travel & Transportation,Hindu,F,Working Professionals,5,2,WEEKEND - WEEKEND,04/05/25,15/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ipSdk074cNqFvQdtxDd9s,PROMO_07143,ERAFONE,Others/Miscellaneous,Konghucu,M,Minimal,2,1,WEEKDAY - WORKING TIME,17/06/25,17/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
rBIv6qdGvyexCYhF2fEEj,PROMO_07144,SUPERINDO,Others/Miscellaneous,Others,F,Minimal,4,4,WEEKDAY - WORKING TIME,25/12/24,20/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
mt4Nu-UWwcMDsd2ZKxgFa,PROMO_07145,IKEA,E-Commerce,Christian,M,Minimal,2,4,WEEKEND - WEEKEND,19/04/25,22/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
x6dJFGT-mlqIG99KYQ1pX,PROMO_07146,IBOX,E-Commerce,Buddha,M,Silver Ager,2,1,WEEKDAY - TRAVELING TIME,27/03/25,17/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
KHzAWIzPeseDi37ERsIrY,PROMO_07147,BARAYA,Gadget & Electronics,Islam,M,Wealthy Achievers,1,5,WEEKDAY - TRAVELING TIME,06/11/24,17/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
jT7H_vw66ssTFWkZjqgb8,PROMO_07148,DAYTRANS,Lifestyle,Islam,M,Working Professionals,5,1,WEEKDAY - TRAVELING TIME,11/12/24,30/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
pLy7h-OOIV4uJ1K6T9g_A,PROMO_07149,SUPERINDO,Others/Miscellaneous,Hindu,M,Young Gen & Early Jobber,5,1,WEEKEND - WEEKEND,09/04/25,15/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
X1v2k-F4nkqr-IrgUEnTq,PROMO_07150,DECATHLON,E-Commerce,Konghucu,M,Silver Ager,1,4,WEEKDAY - WORKING TIME,12/06/25,18/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Lx6SsgNzvBknTLVJah7dv,PROMO_07151,BARAYA,Telco,Hindu,M,Minimal,4,3,WEEKDAY - WORKING TIME,30/11/24,23/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
O3E27m4ePcEzKg_Cxi20g,PROMO_07152,BARAYA,Food & Beverage,Buddha,M,All Segment,1,5,WEEKEND - WEEKEND,25/01/25,02/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
cH_MpOz6nnNV_bdMIbm0W,PROMO_07153,GRAPARI,Lifestyle,Islam,F,Silver Ager,3,3,WEEKDAY - WORKING TIME,19/01/25,08/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
-7rfpmTKmWAwAMEwHHF3R,PROMO_07154,GRAPARI,Others/Miscellaneous,Christian,F,All Segment,4,2,WEEKDAY - TRAVELING TIME,05/12/24,13/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
T4TO1r9QV2ttYusfqSLom,PROMO_07155,ALFAMART,Gadget & Electronics,Others,M,Minimal,3,3,WEEKDAY - TRAVELING TIME,30/01/25,30/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
fKtzuqRGmoLgQOa5H8X5d,PROMO_07156,INDOMARET,E-Commerce,Buddha,M,Young Gen & Early Jobber,3,2,WEEKDAY - TRAVELING TIME,05/04/25,21/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
C9rsMtqAkOHSIaU6hE63S,PROMO_07157,GRAPARI,Travel & Transportation,Catholic,F,Silver Ager,3,3,WEEKDAY - WORKING TIME,19/01/25,02/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
xGqtngVYUfOeFati5c5aD,PROMO_07158,INDOMARET,Travel & Transportation,Others,M,Working Professionals,1,4,WEEKDAY - TRAVELING TIME,29/04/25,05/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
9IBl13btaFT8pmc0IY-Dx,PROMO_07159,BARAYA,Lifestyle,Buddha,F,Emerging Wealth,2,4,WEEKDAY - RESTING TIME,10/12/24,31/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
KC8ginfLVt1OC9eigYu21,PROMO_07160,GRAPARI,Gadget & Electronics,Catholic,M,Emerging Wealth,1,1,WEEKEND - WEEKEND,10/03/25,10/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
IlZKAvzmUpoqv1rFsOvS4,PROMO_07161,GRAPARI,Travel & Transportation,Konghucu,F,Wealthy Achievers,1,5,WEEKDAY - WORKING TIME,03/01/25,04/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
zYKXl_JjIoeq1lztlGvWO,PROMO_07162,SUPERINDO,Food & Beverage,Catholic,M,All Segment,4,2,WEEKDAY - TRAVELING TIME,18/05/25,26/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
KA-8Qy5tmPM_c3XjiBQmr,PROMO_07163,IBOX,Gadget & Electronics,Catholic,F,Minimal,1,1,WEEKDAY - TRAVELING TIME,30/03/25,11/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
qsYGpu2qnjn74QiU9O9Vb,PROMO_07164,BARAYA,Gadget & Electronics,Others,M,Young Gen & Early Jobber,3,4,WEEKDAY - WORKING TIME,28/04/25,27/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
B2GbZXAtF1QhAlpV3PLwa,PROMO_07165,IKEA,Food & Beverage,Catholic,F,Minimal,3,3,WEEKDAY - RESTING TIME,23/03/25,15/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
mKHpm5YGFkuatZ-YQ-VXf,PROMO_07166,IKEA,Lifestyle,Konghucu,F,Minimal,1,4,WEEKDAY - WORKING TIME,27/11/24,09/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
3H6w7cRq2KH21CD3A--4Z,PROMO_07167,SUPERINDO,Others/Miscellaneous,Hindu,M,Emerging Wealth,5,2,WEEKDAY - RESTING TIME,29/11/24,16/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
VypnaR1MZIkAUfgWZAWvo,PROMO_07168,GERAI IM3,Travel & Transportation,Christian,F,Young Gen & Early Jobber,5,5,WEEKDAY - RESTING TIME,07/12/24,26/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
eirtHPbzOl06LocG5pKsH,PROMO_07169,INDOMARET,Gadget & Electronics,Islam,M,Wealthy Achievers,1,1,WEEKDAY - WORKING TIME,30/11/24,15/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
s7SbZMYugifNqYGijY3F_,PROMO_07170,DAYTRANS,E-Commerce,Catholic,M,Minimal,5,5,WEEKDAY - WORKING TIME,09/11/24,17/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
lYlmiN4ufM5V0SG9BHtck,PROMO_07171,INDOMARET,Lifestyle,Catholic,M,Mature High Networth,1,4,WEEKEND - WEEKEND,25/01/25,18/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
RAatujf5K8-n6C-ciJKLK,PROMO_07172,BARAYA,Food & Beverage,Konghucu,M,Silver Ager,5,3,WEEKEND - WEEKEND,01/04/25,16/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
yvcSGdmYfZesKtCAVy-1-,PROMO_07173,GERAI IM3,Gadget & Electronics,Hindu,F,Silver Ager,4,2,WEEKDAY - WORKING TIME,07/03/25,05/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
tYAMz4nTbFlCeMYeghf5Y,PROMO_07174,DECATHLON,Lifestyle,Hindu,M,Silver Ager,2,3,WEEKDAY - TRAVELING TIME,12/06/25,11/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Yu9iWLDC-jO7xHQUFJJSz,PROMO_07175,INDOMARET,Food & Beverage,Catholic,M,Emerging Wealth,2,5,WEEKDAY - WORKING TIME,04/11/24,18/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
lH-QZrBkk84cmlzCbHeKM,PROMO_07176,IBOX,Others/Miscellaneous,Konghucu,M,Minimal,1,5,WEEKDAY - TRAVELING TIME,19/06/25,01/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
x_uPUxDlSsmE64QigX29l,PROMO_07177,GERAI IM3,Lifestyle,Catholic,M,Young Gen & Early Jobber,1,5,WEEKEND - WEEKEND,22/11/24,14/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
4sLr-xvJ9GA_umhyUJwXH,PROMO_07178,GRAPARI,Health & Beauty,Catholic,F,Emerging Wealth,2,2,WEEKDAY - WORKING TIME,18/12/24,28/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
sikXXPPlIyJ9VB0z-dL_P,PROMO_07179,DAYTRANS,Gadget & Electronics,Christian,M,Wealthy Achievers,4,2,WEEKDAY - WORKING TIME,25/04/25,12/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
i3ISIxSlA8LVP_nxSpQXs,PROMO_07180,IKEA,Telco,Hindu,M,All Segment,4,3,WEEKDAY - WORKING TIME,06/01/25,21/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
2vh_4e_6YtT58RvSoQy6f,PROMO_07181,DAYTRANS,Travel & Transportation,Islam,M,All Segment,2,2,WEEKEND - WEEKEND,22/04/25,24/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
rfDZhLF0NH7rW59XHgrRO,PROMO_07182,ERAFONE,Travel & Transportation,Islam,M,Minimal,2,3,WEEKDAY - RESTING TIME,11/01/25,25/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
RTVenS8FC8mD6QSFsVI9d,PROMO_07183,IKEA,Lifestyle,Hindu,F,Working Professionals,4,5,WEEKEND - WEEKEND,18/06/25,19/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
VMJGpXf7fpntziC8ACszG,PROMO_07184,ERAFONE,Health & Beauty,Islam,M,Mature High Networth,2,3,WEEKDAY - WORKING TIME,09/12/24,02/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
5VazXnfMe2nV9fRUpJNAn,PROMO_07185,GERAI IM3,Health & Beauty,Konghucu,F,Young Gen & Early Jobber,2,1,WEEKEND - WEEKEND,29/04/25,07/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
FOvQFZycRV0aoKheJqVwd,PROMO_07186,SUPERINDO,Others/Miscellaneous,Hindu,M,Minimal,2,2,WEEKEND - WEEKEND,17/06/25,01/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
9UVZJxHBueNcCHmjanL0G,PROMO_07187,GRAPARI,Others/Miscellaneous,Islam,F,Mature High Networth,4,2,WEEKDAY - TRAVELING TIME,21/12/24,22/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
UffA0qwhIdZ86tOA-YnXI,PROMO_07188,DAYTRANS,E-Commerce,Konghucu,F,Mature High Networth,2,2,WEEKDAY - WORKING TIME,10/02/25,29/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
m4mMee2n-6T34XzQwaqKn,PROMO_07189,INDOMARET,Telco,Hindu,F,All Segment,4,1,WEEKEND - WEEKEND,02/11/24,08/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
2ptQ1Oodq5vXE80sm_8MH,PROMO_07190,BARAYA,Gadget & Electronics,Hindu,F,Working Professionals,5,4,WEEKDAY - TRAVELING TIME,28/04/25,16/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
CNWd4i-HAbH8vKG1IfTnF,PROMO_07191,ERAFONE,Travel & Transportation,Buddha,M,Wealthy Achievers,3,5,WEEKDAY - WORKING TIME,07/12/24,09/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
3uEKa5HbnJ1iz-iYxiJpo,PROMO_07192,IKEA,Gadget & Electronics,Catholic,F,Wealthy Achievers,1,3,WEEKEND - WEEKEND,21/01/25,04/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
LwGjblZHC266Dv_73gyhN,PROMO_07193,DAYTRANS,Others/Miscellaneous,Konghucu,F,Silver Ager,3,3,WEEKDAY - TRAVELING TIME,15/02/25,07/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
kUV3M8yj5xTzOtfms8Hzy,PROMO_07194,DAYTRANS,Health & Beauty,Catholic,F,Minimal,2,2,WEEKDAY - WORKING TIME,06/03/25,01/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
TxKYZoOQdp7I0gpCvH12d,PROMO_07195,IKEA,Gadget & Electronics,Hindu,F,Emerging Wealth,2,2,WEEKDAY - WORKING TIME,31/12/24,20/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Fh6poEJkJb9TyNfcuuCCS,PROMO_07196,BARAYA,Gadget & Electronics,Christian,F,Working Professionals,4,2,WEEKDAY - TRAVELING TIME,18/06/25,11/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
572bBwMJyKxqB4I1ClyS4,PROMO_07197,GERAI IM3,Telco,Catholic,F,Working Professionals,1,2,WEEKDAY - TRAVELING TIME,16/12/24,20/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
39c_5-wO2E1URA07DSzZR,PROMO_07198,ERAFONE,Telco,Others,M,Mature High Networth,3,3,WEEKDAY - TRAVELING TIME,28/04/25,23/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
oiv4FeVoC8cMinuRjUbry,PROMO_07199,SUPERINDO,E-Commerce,Others,F,Silver Ager,5,4,WEEKDAY - TRAVELING TIME,14/12/24,23/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
MivgFAqn4g6jVmGKdNcPz,PROMO_07200,DECATHLON,Others/Miscellaneous,Catholic,M,Minimal,1,5,WEEKDAY - WORKING TIME,02/04/25,13/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
3k7G0HOatD7younUbBt7j,PROMO_07201,DECATHLON,Food & Beverage,Others,F,Working Professionals,3,2,WEEKDAY - RESTING TIME,02/12/24,02/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Zefh7VmVLZesxHTbXaCV4,PROMO_07202,INDOMARET,E-Commerce,Catholic,M,Young Gen & Early Jobber,4,3,WEEKDAY - RESTING TIME,24/02/25,29/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
h4eJ6LREYUIkTt0nHQCMu,PROMO_07203,IKEA,Food & Beverage,Buddha,M,All Segment,2,3,WEEKEND - WEEKEND,27/11/24,05/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
3p7NEnTcNladNJ5HbS6TR,PROMO_07204,GRAPARI,Others/Miscellaneous,Buddha,F,Emerging Wealth,3,1,WEEKDAY - RESTING TIME,13/12/24,15/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
JvKLg1ys7-P4Ilqax3NuS,PROMO_07205,INDOMARET,Telco,Christian,M,Emerging Wealth,2,4,WEEKDAY - TRAVELING TIME,03/01/25,09/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
yi9Ju9f9-01_LZyS37mj3,PROMO_07206,IKEA,Travel & Transportation,Others,F,Young Gen & Early Jobber,3,5,WEEKDAY - RESTING TIME,06/05/25,06/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
F0FW6WsR-2Kau1oPot5br,PROMO_07207,IKEA,Food & Beverage,Christian,F,Silver Ager,2,4,WEEKDAY - WORKING TIME,18/12/24,14/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
9PwtMPbO1KeBMcleAt61J,PROMO_07208,GRAPARI,Food & Beverage,Hindu,F,Young Gen & Early Jobber,2,5,WEEKDAY - WORKING TIME,14/11/24,26/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ndGdxGn3KNA1ePhpoFHSJ,PROMO_07209,BARAYA,Telco,Others,M,Working Professionals,4,5,WEEKEND - WEEKEND,14/06/25,30/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ijHaSMytiwZcR3VWkuKYJ,PROMO_07210,GERAI IM3,E-Commerce,Konghucu,M,Wealthy Achievers,3,2,WEEKEND - WEEKEND,18/06/25,15/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
EpxATyJewTqbZkVI3hz8O,PROMO_07211,INDOMARET,Gadget & Electronics,Catholic,F,Minimal,3,4,WEEKDAY - TRAVELING TIME,03/04/25,28/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
uS5kdcgmDbVhHDM8gBDTR,PROMO_07212,GRAPARI,Others/Miscellaneous,Christian,M,Working Professionals,5,4,WEEKEND - WEEKEND,04/05/25,14/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
E2SQuwI6solYPjJHC2Kt0,PROMO_07213,SUPERINDO,Lifestyle,Islam,F,Silver Ager,2,4,WEEKDAY - RESTING TIME,22/01/25,10/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
B0101LpXSgipYUOj0lqiE,PROMO_07214,IBOX,E-Commerce,Buddha,M,Mature High Networth,1,2,WEEKDAY - TRAVELING TIME,31/05/25,06/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
qIh8dDbayFFvb9giWCEXh,PROMO_07215,DAYTRANS,Travel & Transportation,Hindu,M,All Segment,3,1,WEEKDAY - RESTING TIME,24/01/25,27/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
y26xd5VclGC0ahkPsVOjp,PROMO_07216,INDOMARET,E-Commerce,Buddha,F,Young Gen & Early Jobber,2,3,WEEKDAY - RESTING TIME,15/06/25,17/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
